date,breed,cohort,cow_id,weight,year,month,day
2016-06-09,RC,C2,96,231.37498253164557,2016,June,9
2016-06-10,RC,C2,96,231.84867037974684,2016,June,10
2016-06-11,RC,C2,96,232.3223582278481,2016,June,11
2016-06-12,RC,C2,96,232.79604607594936,2016,June,12
2016-06-13,RC,C2,96,233.26973392405063,2016,June,13
2016-06-14,RC,C2,96,233.7434217721519,2016,June,14
2016-06-15,RC,C2,96,234.21710962025315,2016,June,15
2016-06-16,RC,C2,96,234.69079746835442,2016,June,16
2016-06-17,RC,C2,96,235.16448531645568,2016,June,17
2016-06-18,RC,C2,96,235.63817316455695,2016,June,18
2016-06-19,RC,C2,96,236.1118610126582,2016,June,19
2016-06-20,RC,C2,96,236.5855488607595,2016,June,20
2016-06-21,RC,C2,96,237.05923670886077,2016,June,21
2016-06-22,RC,C2,96,237.53292455696203,2016,June,22
2016-06-23,RC,C2,96,238.0066124050633,2016,June,23
2016-06-24,RC,C2,96,238.48030025316456,2016,June,24
2016-06-25,RC,C2,96,238.95398810126582,2016,June,25
2016-06-26,RC,C2,96,239.42767594936709,2016,June,26
2016-06-27,RC,C2,96,239.90136379746835,2016,June,27
2016-06-28,RC,C2,96,240.3750516455696,2016,June,28
2016-06-29,RC,C2,96,240.84873949367088,2016,June,29
2016-06-30,RC,C2,96,241.32242734177214,2016,June,30
2016-07-01,RC,C2,96,241.7961151898734,2016,July,1
2016-07-02,RC,C2,96,242.26980303797467,2016,July,2
2016-07-03,RC,C2,96,242.74349088607596,2016,July,3
2016-07-04,RC,C2,96,243.21717873417722,2016,July,4
2016-07-05,RC,C2,96,243.6908665822785,2016,July,5
2016-07-06,RC,C2,96,244.16455443037975,2016,July,6
2016-07-07,RC,C2,96,244.63824227848102,2016,July,7
2016-07-08,RC,C2,96,245.11193012658228,2016,July,8
2016-07-09,RC,C2,96,245.58561797468354,2016,July,9
2016-07-10,RC,C2,96,246.0593058227848,2016,July,10
2016-07-11,RC,C2,96,246.53299367088607,2016,July,11
2016-07-12,RC,C2,96,247.00668151898734,2016,July,12
2016-07-13,RC,C2,96,247.4803693670886,2016,July,13
2016-07-14,RC,C2,96,247.9540572151899,2016,July,14
2016-07-15,RC,C2,96,248.42774506329113,2016,July,15
2016-07-16,RC,C2,96,248.90143291139242,2016,July,16
2016-07-17,RC,C2,96,249.37512075949368,2016,July,17
2016-07-18,RC,C2,96,249.84880860759495,2016,July,18
2016-07-19,RC,C2,96,250.3224964556962,2016,July,19
2016-07-20,RC,C2,96,250.79618430379747,2016,July,20
2016-07-21,RC,C2,96,251.26987215189874,2016,July,21
2016-07-22,RC,C2,96,251.74356,2016,July,22
2016-07-23,RC,C2,96,252.404728,2016,July,23
2016-07-24,RC,C2,96,253.065896,2016,July,24
2016-07-25,RC,C2,96,253.727064,2016,July,25
2016-07-26,RC,C2,96,254.38823200000002,2016,July,26
2016-07-27,RC,C2,96,255.0494,2016,July,27
2016-07-28,RC,C2,96,255.710568,2016,July,28
2016-07-29,RC,C2,96,256.371736,2016,July,29
2016-07-30,RC,C2,96,257.03290400000003,2016,July,30
2016-07-31,RC,C2,96,257.694072,2016,July,31
2016-08-01,RC,C2,96,258.35524,2016,August,1
2016-08-02,RC,C2,96,259.016408,2016,August,2
2016-08-03,RC,C2,96,259.677576,2016,August,3
2016-08-04,RC,C2,96,260.338744,2016,August,4
2016-08-05,RC,C2,96,260.999912,2016,August,5
2016-08-06,RC,C2,96,261.66108,2016,August,6
2016-08-07,RC,C2,96,262.322248,2016,August,7
2016-08-08,RC,C2,96,262.98341600000003,2016,August,8
2016-08-09,RC,C2,96,263.644584,2016,August,9
2016-08-10,RC,C2,96,264.305752,2016,August,10
2016-08-11,RC,C2,96,264.96692,2016,August,11
2016-08-12,RC,C2,96,265.628088,2016,August,12
2016-08-13,RC,C2,96,266.289256,2016,August,13
2016-08-14,RC,C2,96,266.950424,2016,August,14
2016-08-15,RC,C2,96,267.61159200000003,2016,August,15
2016-08-16,RC,C2,96,268.27276,2016,August,16
2016-08-17,RC,C2,96,268.93392800000004,2016,August,17
2016-08-18,RC,C2,96,269.595096,2016,August,18
2016-08-19,RC,C2,96,270.256264,2016,August,19
2016-08-20,RC,C2,96,270.917432,2016,August,20
2016-08-21,RC,C2,96,271.5786,2016,August,21
2016-08-22,RC,C2,96,272.239768,2016,August,22
2016-08-23,RC,C2,96,272.900936,2016,August,23
2016-08-24,RC,C2,96,273.56210400000003,2016,August,24
2016-08-25,RC,C2,96,274.223272,2016,August,25
2016-08-26,RC,C2,96,274.88444,2016,August,26
2016-08-27,RC,C2,96,275.545608,2016,August,27
2016-08-28,RC,C2,96,276.206776,2016,August,28
2016-08-29,RC,C2,96,276.867944,2016,August,29
2016-08-30,RC,C2,96,277.529112,2016,August,30
2016-08-31,RC,C2,96,278.19028000000003,2016,August,31
2016-09-01,RC,C2,96,278.851448,2016,September,1
2016-09-02,RC,C2,96,279.51261600000004,2016,September,2
2016-09-03,RC,C2,96,280.173784,2016,September,3
2016-09-04,RC,C2,96,280.834952,2016,September,4
2016-09-05,RC,C2,96,281.49612,2016,September,5
2016-09-06,RC,C2,96,282.157288,2016,September,6
2016-09-07,RC,C2,96,282.818456,2016,September,7
2016-09-08,RC,C2,96,283.479624,2016,September,8
2016-09-09,RC,C2,96,284.14079200000003,2016,September,9
2016-09-10,RC,C2,96,284.80196,2016,September,10
2016-09-11,RC,C2,96,285.463128,2016,September,11
2016-09-12,RC,C2,96,286.124296,2016,September,12
2016-09-13,RC,C2,96,286.785464,2016,September,13
2016-09-14,RC,C2,96,287.446632,2016,September,14
2016-09-15,RC,C2,96,288.1078,2016,September,15
2016-09-16,RC,C2,96,288.76896800000003,2016,September,16
2016-09-17,RC,C2,96,289.430136,2016,September,17
2016-09-18,RC,C2,96,290.09130400000004,2016,September,18
2016-09-19,RC,C2,96,290.752472,2016,September,19
2015-12-04,RC,C2,87,240.40376,2015,December,4
2015-12-05,RC,C2,87,240.42143241558443,2015,December,5
2015-12-06,RC,C2,87,240.43910483116883,2015,December,6
2015-12-07,RC,C2,87,240.45677724675326,2015,December,7
2015-12-08,RC,C2,87,240.47444966233766,2015,December,8
2015-12-09,RC,C2,87,240.4921220779221,2015,December,9
2015-12-10,RC,C2,87,240.5097944935065,2015,December,10
2015-12-11,RC,C2,87,240.52746690909092,2015,December,11
2015-12-12,RC,C2,87,240.54513932467532,2015,December,12
2015-12-13,RC,C2,87,240.56281174025975,2015,December,13
2015-12-14,RC,C2,87,240.58048415584415,2015,December,14
2015-12-15,RC,C2,87,240.59815657142858,2015,December,15
2015-12-16,RC,C2,87,240.615828987013,2015,December,16
2015-12-17,RC,C2,87,240.6335014025974,2015,December,17
2015-12-18,RC,C2,87,240.65117381818183,2015,December,18
2015-12-19,RC,C2,87,240.66884623376623,2015,December,19
2015-12-20,RC,C2,87,240.68651864935066,2015,December,20
2015-12-21,RC,C2,87,240.70419106493506,2015,December,21
2015-12-22,RC,C2,87,240.7218634805195,2015,December,22
2015-12-23,RC,C2,87,240.7395358961039,2015,December,23
2015-12-24,RC,C2,87,240.75720831168832,2015,December,24
2015-12-25,RC,C2,87,240.77488072727272,2015,December,25
2015-12-26,RC,C2,87,240.79255314285714,2015,December,26
2015-12-27,RC,C2,87,240.81022555844157,2015,December,27
2015-12-28,RC,C2,87,240.82789797402597,2015,December,28
2015-12-29,RC,C2,87,240.8455703896104,2015,December,29
2015-12-30,RC,C2,87,240.8632428051948,2015,December,30
2015-12-31,RC,C2,87,240.88091522077923,2015,December,31
2016-01-01,RC,C2,87,240.89858763636363,2016,January,1
2016-01-02,RC,C2,87,240.91626005194806,2016,January,2
2016-01-03,RC,C2,87,240.93393246753246,2016,January,3
2016-01-04,RC,C2,87,240.9516048831169,2016,January,4
2016-01-05,RC,C2,87,240.9692772987013,2016,January,5
2016-01-06,RC,C2,87,240.9869497142857,2016,January,6
2016-01-07,RC,C2,87,241.00462212987014,2016,January,7
2016-01-08,RC,C2,87,241.02229454545454,2016,January,8
2016-01-09,RC,C2,87,241.03996696103897,2016,January,9
2016-01-10,RC,C2,87,241.05763937662337,2016,January,10
2016-01-11,RC,C2,87,241.0753117922078,2016,January,11
2016-01-12,RC,C2,87,241.0929842077922,2016,January,12
2016-01-13,RC,C2,87,241.11065662337663,2016,January,13
2016-01-14,RC,C2,87,241.12832903896103,2016,January,14
2016-01-15,RC,C2,87,241.14600145454546,2016,January,15
2016-01-16,RC,C2,87,241.16367387012986,2016,January,16
2016-01-17,RC,C2,87,241.18134628571428,2016,January,17
2016-01-18,RC,C2,87,241.1990187012987,2016,January,18
2016-01-19,RC,C2,87,241.2166911168831,2016,January,19
2016-01-20,RC,C2,87,241.23436353246754,2016,January,20
2016-01-21,RC,C2,87,241.25203594805194,2016,January,21
2016-01-22,RC,C2,87,241.26970836363637,2016,January,22
2016-01-23,RC,C2,87,241.28738077922077,2016,January,23
2016-01-24,RC,C2,87,241.3050531948052,2016,January,24
2016-01-25,RC,C2,87,241.3227256103896,2016,January,25
2016-01-26,RC,C2,87,241.34039802597403,2016,January,26
2016-01-27,RC,C2,87,241.35807044155843,2016,January,27
2016-01-28,RC,C2,87,241.37574285714285,2016,January,28
2016-01-29,RC,C2,87,241.39341527272728,2016,January,29
2016-01-30,RC,C2,87,241.41108768831168,2016,January,30
2016-01-31,RC,C2,87,241.4287601038961,2016,January,31
2016-02-01,RC,C2,87,241.4464325194805,2016,February,1
2016-02-02,RC,C2,87,241.46410493506494,2016,February,2
2016-02-03,RC,C2,87,241.48177735064934,2016,February,3
2016-02-04,RC,C2,87,241.49944976623377,2016,February,4
2016-02-05,RC,C2,87,241.51712218181817,2016,February,5
2016-02-06,RC,C2,87,241.5347945974026,2016,February,6
2016-02-07,RC,C2,87,241.552467012987,2016,February,7
2016-02-08,RC,C2,87,241.57013942857142,2016,February,8
2016-02-09,RC,C2,87,241.58781184415585,2016,February,9
2016-02-10,RC,C2,87,241.60548425974025,2016,February,10
2016-02-11,RC,C2,87,241.62315667532468,2016,February,11
2016-02-12,RC,C2,87,241.64082909090908,2016,February,12
2016-02-13,RC,C2,87,241.6585015064935,2016,February,13
2016-02-14,RC,C2,87,241.6761739220779,2016,February,14
2016-02-15,RC,C2,87,241.69384633766234,2016,February,15
2016-02-16,RC,C2,87,241.71151875324674,2016,February,16
2016-02-17,RC,C2,87,241.72919116883116,2016,February,17
2016-02-18,RC,C2,87,241.74686358441556,2016,February,18
2016-02-19,RC,C2,87,241.764536,2016,February,19
2016-02-20,RC,C2,87,241.8975896533333,2016,February,20
2016-02-21,RC,C2,87,242.03064330666666,2016,February,21
2016-02-22,RC,C2,87,242.16369695999998,2016,February,22
2016-02-23,RC,C2,87,242.29675061333333,2016,February,23
2016-02-24,RC,C2,87,242.42980426666665,2016,February,24
2016-02-25,RC,C2,87,242.56285792,2016,February,25
2016-02-26,RC,C2,87,242.69591157333332,2016,February,26
2016-02-27,RC,C2,87,242.82896522666667,2016,February,27
2016-02-28,RC,C2,87,242.96201888,2016,February,28
2016-02-29,RC,C2,87,243.09507253333334,2016,February,29
2016-03-01,RC,C2,87,243.22812618666666,2016,March,1
2016-03-02,RC,C2,87,243.36117984,2016,March,2
2016-03-03,RC,C2,87,243.49423349333333,2016,March,3
2016-03-04,RC,C2,87,243.62728714666667,2016,March,4
2016-03-05,RC,C2,87,243.7603408,2016,March,5
2016-03-06,RC,C2,87,243.89339445333331,2016,March,6
2016-03-07,RC,C2,87,244.02644810666666,2016,March,7
2016-03-08,RC,C2,87,244.15950175999998,2016,March,8
2016-03-09,RC,C2,87,244.29255541333333,2016,March,9
2016-03-10,RC,C2,87,244.42560906666665,2016,March,10
2016-03-11,RC,C2,87,244.55866272,2016,March,11
2016-03-12,RC,C2,87,244.69171637333332,2016,March,12
2016-03-13,RC,C2,87,244.82477002666667,2016,March,13
2016-03-14,RC,C2,87,244.95782368,2016,March,14
2016-03-15,RC,C2,87,245.09087733333334,2016,March,15
2016-03-16,RC,C2,87,245.22393098666666,2016,March,16
2016-03-17,RC,C2,87,245.35698464,2016,March,17
2016-03-18,RC,C2,87,245.49003829333333,2016,March,18
2016-03-19,RC,C2,87,245.62309194666668,2016,March,19
2016-03-20,RC,C2,87,245.7561456,2016,March,20
2016-03-21,RC,C2,87,245.88919925333332,2016,March,21
2016-03-22,RC,C2,87,246.02225290666667,2016,March,22
2016-03-23,RC,C2,87,246.15530655999999,2016,March,23
2016-03-24,RC,C2,87,246.28836021333333,2016,March,24
2016-03-25,RC,C2,87,246.42141386666665,2016,March,25
2016-03-26,RC,C2,87,246.55446752,2016,March,26
2016-03-27,RC,C2,87,246.68752117333332,2016,March,27
2016-03-28,RC,C2,87,246.82057482666667,2016,March,28
2016-03-29,RC,C2,87,246.95362848,2016,March,29
2016-03-30,RC,C2,87,247.08668213333334,2016,March,30
2016-03-31,RC,C2,87,247.21973578666666,2016,March,31
2016-04-01,RC,C2,87,247.35278944,2016,April,1
2016-04-02,RC,C2,87,247.48584309333333,2016,April,2
2016-04-03,RC,C2,87,247.61889674666668,2016,April,3
2016-04-04,RC,C2,87,247.7519504,2016,April,4
2016-04-05,RC,C2,87,247.88500405333332,2016,April,5
2016-04-06,RC,C2,87,248.01805770666667,2016,April,6
2016-04-07,RC,C2,87,248.15111136,2016,April,7
2016-04-08,RC,C2,87,248.28416501333334,2016,April,8
2016-04-09,RC,C2,87,248.41721866666666,2016,April,9
2016-04-10,RC,C2,87,248.55027232,2016,April,10
2016-04-11,RC,C2,87,248.68332597333333,2016,April,11
2016-04-12,RC,C2,87,248.81637962666667,2016,April,12
2016-04-13,RC,C2,87,248.94943328,2016,April,13
2016-04-14,RC,C2,87,249.08248693333334,2016,April,14
2016-04-15,RC,C2,87,249.21554058666666,2016,April,15
2016-04-16,RC,C2,87,249.34859424,2016,April,16
2016-04-17,RC,C2,87,249.48164789333333,2016,April,17
2016-04-18,RC,C2,87,249.61470154666668,2016,April,18
2016-04-19,RC,C2,87,249.7477552,2016,April,19
2016-04-20,RC,C2,87,249.88080885333335,2016,April,20
2016-04-21,RC,C2,87,250.01386250666667,2016,April,21
2016-04-22,RC,C2,87,250.14691616,2016,April,22
2016-04-23,RC,C2,87,250.27996981333334,2016,April,23
2016-04-24,RC,C2,87,250.41302346666666,2016,April,24
2016-04-25,RC,C2,87,250.54607712,2016,April,25
2016-04-26,RC,C2,87,250.67913077333333,2016,April,26
2016-04-27,RC,C2,87,250.81218442666668,2016,April,27
2016-04-28,RC,C2,87,250.94523808,2016,April,28
2016-04-29,RC,C2,87,251.07829173333334,2016,April,29
2016-04-30,RC,C2,87,251.21134538666666,2016,April,30
2016-05-01,RC,C2,87,251.34439904,2016,May,1
2016-05-02,RC,C2,87,251.47745269333333,2016,May,2
2016-05-03,RC,C2,87,251.61050634666668,2016,May,3
2016-05-04,RC,C2,87,251.74356,2016,May,4
2016-05-05,RC,C2,87,252.20289367088608,2016,May,5
2016-05-06,RC,C2,87,252.66222734177217,2016,May,6
2016-05-07,RC,C2,87,253.12156101265822,2016,May,7
2016-05-08,RC,C2,87,253.5808946835443,2016,May,8
2016-05-09,RC,C2,87,254.04022835443038,2016,May,9
2016-05-10,RC,C2,87,254.49956202531646,2016,May,10
2016-05-11,RC,C2,87,254.95889569620255,2016,May,11
2016-05-12,RC,C2,87,255.4182293670886,2016,May,12
2016-05-13,RC,C2,87,255.87756303797468,2016,May,13
2016-05-14,RC,C2,87,256.33689670886076,2016,May,14
2016-05-15,RC,C2,87,256.7962303797468,2016,May,15
2016-05-16,RC,C2,87,257.2555640506329,2016,May,16
2016-05-17,RC,C2,87,257.714897721519,2016,May,17
2016-05-18,RC,C2,87,258.1742313924051,2016,May,18
2016-05-19,RC,C2,87,258.63356506329114,2016,May,19
2016-05-20,RC,C2,87,259.0928987341772,2016,May,20
2016-05-21,RC,C2,87,259.5522324050633,2016,May,21
2016-05-22,RC,C2,87,260.01156607594936,2016,May,22
2016-05-23,RC,C2,87,260.4708997468354,2016,May,23
2016-05-24,RC,C2,87,260.9302334177215,2016,May,24
2016-05-25,RC,C2,87,261.3895670886076,2016,May,25
2016-05-26,RC,C2,87,261.8489007594937,2016,May,26
2016-05-27,RC,C2,87,262.30823443037974,2016,May,27
2016-05-28,RC,C2,87,262.7675681012658,2016,May,28
2016-05-29,RC,C2,87,263.2269017721519,2016,May,29
2016-05-30,RC,C2,87,263.68623544303796,2016,May,30
2016-05-31,RC,C2,87,264.14556911392407,2016,May,31
2016-06-01,RC,C2,87,264.6049027848101,2016,June,1
2016-06-02,RC,C2,87,265.0642364556962,2016,June,2
2016-06-03,RC,C2,87,265.5235701265823,2016,June,3
2016-06-04,RC,C2,87,265.98290379746834,2016,June,4
2016-06-05,RC,C2,87,266.44223746835445,2016,June,5
2016-06-06,RC,C2,87,266.9015711392405,2016,June,6
2016-06-07,RC,C2,87,267.36090481012656,2016,June,7
2016-06-08,RC,C2,87,267.82023848101267,2016,June,8
2016-06-09,RC,C2,87,268.2795721518987,2016,June,9
2016-06-10,RC,C2,87,268.7389058227848,2016,June,10
2016-06-11,RC,C2,87,269.1982394936709,2016,June,11
2016-06-12,RC,C2,87,269.65757316455694,2016,June,12
2016-06-13,RC,C2,87,270.11690683544305,2016,June,13
2016-06-14,RC,C2,87,270.5762405063291,2016,June,14
2016-06-15,RC,C2,87,271.03557417721515,2016,June,15
2016-06-16,RC,C2,87,271.49490784810126,2016,June,16
2016-06-17,RC,C2,87,271.9542415189873,2016,June,17
2016-06-18,RC,C2,87,272.4135751898734,2016,June,18
2016-06-19,RC,C2,87,272.8729088607595,2016,June,19
2016-06-20,RC,C2,87,273.33224253164553,2016,June,20
2016-06-21,RC,C2,87,273.79157620253164,2016,June,21
2016-06-22,RC,C2,87,274.2509098734177,2016,June,22
2016-06-23,RC,C2,87,274.7102435443038,2016,June,23
2016-06-24,RC,C2,87,275.16957721518986,2016,June,24
2016-06-25,RC,C2,87,275.6289108860759,2016,June,25
2016-06-26,RC,C2,87,276.088244556962,2016,June,26
2016-06-27,RC,C2,87,276.5475782278481,2016,June,27
2016-06-28,RC,C2,87,277.0069118987342,2016,June,28
2016-06-29,RC,C2,87,277.46624556962024,2016,June,29
2016-06-30,RC,C2,87,277.9255792405063,2016,June,30
2016-07-01,RC,C2,87,278.3849129113924,2016,July,1
2016-07-02,RC,C2,87,278.84424658227846,2016,July,2
2016-07-03,RC,C2,87,279.30358025316457,2016,July,3
2016-07-04,RC,C2,87,279.7629139240506,2016,July,4
2016-07-05,RC,C2,87,280.2222475949367,2016,July,5
2016-07-06,RC,C2,87,280.6815812658228,2016,July,6
2016-07-07,RC,C2,87,281.14091493670884,2016,July,7
2016-07-08,RC,C2,87,281.60024860759495,2016,July,8
2016-07-09,RC,C2,87,282.059582278481,2016,July,9
2016-07-10,RC,C2,87,282.51891594936706,2016,July,10
2016-07-11,RC,C2,87,282.97824962025317,2016,July,11
2016-07-12,RC,C2,87,283.4375832911392,2016,July,12
2016-07-13,RC,C2,87,283.89691696202533,2016,July,13
2016-07-14,RC,C2,87,284.3562506329114,2016,July,14
2016-07-15,RC,C2,87,284.81558430379744,2016,July,15
2016-07-16,RC,C2,87,285.27491797468355,2016,July,16
2016-07-17,RC,C2,87,285.7342516455696,2016,July,17
2016-07-18,RC,C2,87,286.1935853164557,2016,July,18
2016-07-19,RC,C2,87,286.65291898734176,2016,July,19
2016-07-20,RC,C2,87,287.1122526582278,2016,July,20
2016-07-21,RC,C2,87,287.5715863291139,2016,July,21
2016-07-22,RC,C2,87,288.03092,2016,July,22
2016-07-23,RC,C2,87,288.56908,2016,July,23
2016-07-24,RC,C2,87,289.10724,2016,July,24
2016-07-25,RC,C2,87,289.6454,2016,July,25
2016-07-26,RC,C2,87,290.18356,2016,July,26
2016-07-27,RC,C2,87,290.72172,2016,July,27
2016-07-28,RC,C2,87,291.25987999999995,2016,July,28
2016-07-29,RC,C2,87,291.79803999999996,2016,July,29
2016-07-30,RC,C2,87,292.33619999999996,2016,July,30
2016-07-31,RC,C2,87,292.87435999999997,2016,July,31
2016-08-01,RC,C2,87,293.41252,2016,August,1
2016-08-02,RC,C2,87,293.95068,2016,August,2
2016-08-03,RC,C2,87,294.48884,2016,August,3
2016-08-04,RC,C2,87,295.027,2016,August,4
2016-08-05,RC,C2,87,295.56516,2016,August,5
2016-08-06,RC,C2,87,296.10332,2016,August,6
2016-08-07,RC,C2,87,296.64148,2016,August,7
2016-08-08,RC,C2,87,297.17964,2016,August,8
2016-08-09,RC,C2,87,297.7178,2016,August,9
2016-08-10,RC,C2,87,298.25595999999996,2016,August,10
2016-08-11,RC,C2,87,298.79411999999996,2016,August,11
2016-08-12,RC,C2,87,299.33227999999997,2016,August,12
2016-08-13,RC,C2,87,299.87044,2016,August,13
2016-08-14,RC,C2,87,300.4086,2016,August,14
2016-08-15,RC,C2,87,300.94676,2016,August,15
2016-08-16,RC,C2,87,301.48492,2016,August,16
2016-08-17,RC,C2,87,302.02308,2016,August,17
2016-08-18,RC,C2,87,302.56124,2016,August,18
2016-08-19,RC,C2,87,303.0994,2016,August,19
2016-08-20,RC,C2,87,303.63756,2016,August,20
2016-08-21,RC,C2,87,304.17571999999996,2016,August,21
2016-08-22,RC,C2,87,304.71387999999996,2016,August,22
2016-08-23,RC,C2,87,305.25203999999997,2016,August,23
2016-08-24,RC,C2,87,305.79019999999997,2016,August,24
2016-08-25,RC,C2,87,306.32836,2016,August,25
2016-08-26,RC,C2,87,306.86652,2016,August,26
2016-08-27,RC,C2,87,307.40468,2016,August,27
2016-08-28,RC,C2,87,307.94284,2016,August,28
2016-08-29,RC,C2,87,308.481,2016,August,29
2016-08-30,RC,C2,87,309.01916,2016,August,30
2016-08-31,RC,C2,87,309.55732,2016,August,31
2016-09-01,RC,C2,87,310.09548,2016,September,1
2016-09-02,RC,C2,87,310.63364,2016,September,2
2016-09-03,RC,C2,87,311.17179999999996,2016,September,3
2016-09-04,RC,C2,87,311.70995999999997,2016,September,4
2016-09-05,RC,C2,87,312.24812,2016,September,5
2016-09-06,RC,C2,87,312.78628,2016,September,6
2016-09-07,RC,C2,87,313.32444,2016,September,7
2016-09-08,RC,C2,87,313.8626,2016,September,8
2016-09-09,RC,C2,87,314.40076,2016,September,9
2016-09-10,RC,C2,87,314.93892,2016,September,10
2016-09-11,RC,C2,87,315.47708,2016,September,11
2016-09-12,RC,C2,87,316.01524,2016,September,12
2016-09-13,RC,C2,87,316.5534,2016,September,13
2016-09-14,RC,C2,87,317.09155999999996,2016,September,14
2016-09-15,RC,C2,87,317.62971999999996,2016,September,15
2016-09-16,RC,C2,87,318.16787999999997,2016,September,16
